Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02111,Cattle,2023,2023,An,91644,I,Imputed value,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02123,Goats,2023,2023,An,5133,I,Imputed value,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02122,Sheep,2023,2023,An,1260,E,Estimated value,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02140,Swine / pigs,2023,2023,An,78480,I,Imputed value,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02111,Cattle,2023,2023,An,16526784,I,Imputed value,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02123,Goats,2023,2023,An,1196167,I,Imputed value,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02122,Sheep,2023,2023,An,620111,E,Estimated value,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02140,Swine / pigs,2023,2023,An,3047569,I,Imputed value,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02112,Buffalo,2023,2023,An,2136009,A,Official figure,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02111,Cattle,2023,2023,An,6331895,A,Official figure,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02123,Goats,2023,2023,An,3088328,I,Imputed value,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02140,Swine / pigs,2023,2023,An,25546030,A,Official figure,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02121.01,Camels,2023,2023,An,459437,I,Imputed value,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02111,Cattle,2023,2023,An,1877413,I,Imputed value,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02123,Goats,2023,2023,An,9984795,I,Imputed value,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02122,Sheep,2023,2023,An,10344548,I,Imputed value,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02111,Cattle,2023,2023,An,4589016,I,Imputed value,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02123,Goats,2023,2023,An,4661702,I,Imputed value,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02122,Sheep,2023,2023,An,243082,I,Imputed value,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02140,Swine / pigs,2023,2023,An,1194741,I,Imputed value,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02111,Cattle,2023,2023,An,5754985,A,Official figure,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02123,Goats,2023,2023,An,6464047,A,Official figure,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02122,Sheep,2023,2023,An,512758,A,Official figure,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02140,Swine / pigs,2023,2023,An,362906,A,Official figure,
